WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8081
 * Running on http://192.168.0.7:8081
Press CTRL+C to quit
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 329-993-154
127.0.0.1 - - [24/Jun/2026 19:54:05] "GET /health HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:01:27] "POST /api/agent/run HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:01:27] "POST /api/agent/confirm HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:01:27] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:01:27] "GET /api/trust/email.reply HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:01:36] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:01:36] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:01:38] "POST /api/executions/tick HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:01:38] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:01:38] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:01:40] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:01:40] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:01:44] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:01:44] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:02:24] "POST /api/agent/run HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:02:39] "POST /api/agent/run HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:01] "POST /api/agent/run HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:02] "POST /api/agent/confirm HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:02] "GET /api/trust/email.reply HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:02] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:39] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:39] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:41] "GET /?page=executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /js/state.js HTTP/1.1" 304 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /js/api.js HTTP/1.1" 304 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/system/emergency-stop HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/trust/email.compose HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/trust/email.mark_read HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/trust/email.star HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/trust/email.send.internal HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/trust/email.archive HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/trust/email.move HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/trust/email.send.external HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/trust/email.reply HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/trust/label.apply HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/trust/email.forward HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/trust/email.delete HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:42] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:43] "POST /api/executions/tick HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:43] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:44] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:45] "POST /api/executions/tick HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:45] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:45] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:45] "POST /api/executions/tick HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:45] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:46] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:46] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:46] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:46] "GET /api/gmail/messages?limit=20 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:47] "POST /api/executions/tick HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:47] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:47] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:47] "POST /api/executions/tick HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:47] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:47] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:50] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:50] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /?page=executions HTTP/1.1" 304 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /js/state.js HTTP/1.1" 304 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /js/api.js HTTP/1.1" 304 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/system/emergency-stop HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/trust/email.archive HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/trust/email.mark_read HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/trust/email.compose HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/trust/email.star HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/trust/email.move HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/trust/email.send.external HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/trust/email.send.internal HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/trust/label.apply HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/trust/email.reply HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/trust/email.forward HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/trust/email.delete HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:52] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:03:57] "GET /api/gmail/messages?limit=20 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:04:11] "POST /api/agent/run HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:04:23] "POST /api/agent/run HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:05:26] "POST /api/agent/run HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:06:50] "GET /api/gmail/messages?limit=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:07:03] "GET /api/gmail/messages?limit=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:08:35] "POST /api/agent/run HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:08:50] "GET /api/gmail/messages?limit=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:09:04] "POST /api/agent/run HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:09:20] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:32] "GET /api/system/profile HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:32] "GET /api/system/emergency-stop HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:32] "GET /api/system/execution-delay HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:32] "GET /api/private-contacts HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:32] "GET /api/system/emergency-stop HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:32] "GET /api/system/profile HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:33] "POST /api/system/profile HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:33] "GET /api/gmail/status HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:40] "GET /api/trust/email.compose HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:43] "GET /api/system/profile HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:43] "GET /api/private-contacts HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:43] "GET /api/system/emergency-stop HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:44] "GET /api/gmail/status HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:45] "POST /api/system/profile HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:48] "GET /api/trust/email.archive HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:49] "GET /api/trust/email.mark_read HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:14:49] "GET /api/trust/email.compose HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:06] "GET /api/trust/email.reply/history HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:19] "GET /api/audit?limit=100 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:19] "GET /api/audit/summary?since=0 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:22] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:22] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:26] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:26] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:30] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:30] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:30] "POST /api/executions/tick HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:30] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:30] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:34] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:34] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:38] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:38] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:42] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:42] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:47] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:47] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:51] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:51] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:55] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:55] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:59] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:15:59] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:03] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:03] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:07] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:07] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:11] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:11] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:15] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:15] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:19] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:19] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:23] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:23] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:27] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:27] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:31] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:31] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:35] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:35] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:39] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:39] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:43] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:43] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:47] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:47] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:51] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:51] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:55] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:55] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:59] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:16:59] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:03] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:03] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:09] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:09] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:11] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:11] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:15] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:15] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:26] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:26] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:30] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:30] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:32] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:32] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:34] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:34] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:38] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:38] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:42] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:42] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:46] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:46] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:46] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:50] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:50] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:54] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:54] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:58] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:17:58] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:02] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:02] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:08] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:08] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:10] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:10] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:14] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:14] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:18] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:18] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:22] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:22] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:26] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:26] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:30] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:30] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:34] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:34] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:38] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:38] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:42] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:42] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:46] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:46] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:46] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:47] "POST /api/queue/30c8af73-3a42-424b-a47f-a3d1dccc604d/approve HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:50] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:50] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:54] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:54] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:58] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:18:58] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:19:02] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:19:02] "GET /api/executions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:19:03] "POST /api/queue/30c8af73-3a42-424b-a47f-a3d1dccc604d/cancel HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:19:03] "GET /api/queue HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 20:19:07] "GET /api/queue HTTP/1.1" 200 -
